,num_timesteps,num_clusters,dims,defense_time_threshold,iteration_number,iteration_time,gap,iterations_to_converge,def_support,defender_actions_size,attacker_actions_size
42,7,7,9,1,1,0.0017406940460205078,0.8069148936170213,13,5,12,6
43,7,7,9,1,2,0.0020041465759277344,0.8,13,5,12,6
44,7,7,9,1,3,0.0,0.5872340425531914,13,5,12,6
45,7,7,9,1,4,0.002003908157348633,0.6297872340425532,13,5,12,6
46,7,7,9,1,5,0.003480672836303711,0.35238095238095235,13,5,12,6
47,7,7,9,1,6,0.0017399787902832031,0.3469085978109967,13,5,12,6
48,7,7,9,1,7,0.0020329952239990234,0.23351063829787233,13,5,12,6
49,7,7,9,1,8,0.0020041465759277344,0.2460565270595666,13,5,12,6
50,7,7,9,1,9,0.0,0.29361702127659584,13,5,12,6
51,7,7,9,1,10,0.0052340030670166016,0.12695074865627023,13,5,12,6
52,7,7,9,1,11,0.00335693359375,0.11319902275595348,13,5,12,6
53,7,7,9,1,12,0.0,0.2285118878469263,13,5,12,6
54,7,7,9,1,13,0.0055694580078125,0.0,13,5,12,6
55,7,7,9,2,1,0.0020051002502441406,0.8069148936170213,3,1,2,3
56,7,7,9,2,2,0.0020041465759277344,0.5872340425531914,3,1,2,3
57,7,7,9,2,3,0.0,0.0,3,1,2,3
58,7,7,10,1,1,0.0019998550415039062,0.8069148936170213,16,6,14,6
59,7,7,10,1,2,0.002000093460083008,0.5872340425531914,16,6,14,6
60,7,7,10,1,3,0.0009999275207519531,0.6297872340425532,16,6,14,6
61,7,7,10,1,4,0.002000093460083008,0.35238095238095235,16,6,14,6
62,7,7,10,1,5,0.0020449161529541016,0.3469085978109967,16,6,14,6
63,7,7,10,1,6,0.0022628307342529297,0.23351063829787233,16,6,14,6
64,7,7,10,1,7,0.0020012855529785156,0.3468085106382979,16,6,14,6
65,7,7,10,1,8,0.0019998550415039062,0.25137567599573685,16,6,14,6
66,7,7,10,1,9,0.0020003318786621094,0.29787234042553196,16,6,14,6
67,7,7,10,1,10,0.003000020980834961,0.13478238545420285,16,6,14,6
68,7,7,10,1,11,0.0031287670135498047,0.2936170212765957,16,6,14,6
69,7,7,10,1,12,0.0,0.13185656573779692,16,6,14,6
70,7,7,10,1,13,0.0,0.23933743224658205,16,6,14,6
71,7,7,10,1,14,0.0,0.12479813965506115,16,6,14,6
72,7,7,10,1,15,0.0,0.12410480414256042,16,6,14,6
73,7,7,10,1,16,0.018592357635498047,5.551115123125783e-17,16,6,14,6
74,7,7,10,2,1,0.0016841888427734375,0.0,1,1,1,1
75,7,8,7,1,1,0.0019998550415039062,0.8010958904109589,22,7,22,7
76,7,8,7,1,2,0.002000093460083008,0.45753424657534253,22,7,22,7
77,7,8,7,1,3,0.0018274784088134766,0.526027397260274,22,7,22,7
78,7,8,7,1,4,0.0019040107727050781,0.3173553719008265,22,7,22,7
79,7,8,7,1,5,0.0020017623901367188,0.23259178403237746,22,7,22,7
80,7,8,7,1,6,0.0024678707122802734,0.3221917808219178,22,7,22,7
81,7,8,7,1,7,0.0020034313201904297,0.26049871575342465,22,7,22,7
82,7,8,7,1,8,0.003004789352416992,0.3167123287671233,22,7,22,7
83,7,8,7,1,9,0.0027818679809570312,0.12868602770319643,22,7,22,7
84,7,8,7,1,10,0.0034193992614746094,0.22484812388326392,22,7,22,7
85,7,8,7,1,11,0.0033872127532958984,0.21832669322709164,22,7,22,7
86,7,8,7,1,12,0.0025506019592285156,0.1713156296962939,22,7,22,7
87,7,8,7,1,13,0.003999948501586914,0.19980885632367001,22,7,22,7
88,7,8,7,1,14,0.004537820816040039,0.13578202116493793,22,7,22,7
89,7,8,7,1,15,0.0032100677490234375,0.2345205479452055,22,7,22,7
90,7,8,7,1,16,0.004736185073852539,0.1352921787636293,22,7,22,7
91,7,8,7,1,17,0.004448652267456055,0.15987764465969923,22,7,22,7
92,7,8,7,1,18,0.003712892532348633,0.1597017992911142,22,7,22,7
93,7,8,7,1,19,0.004865169525146484,0.04840384135670939,22,7,22,7
94,7,8,7,1,20,0.004046440124511719,0.18135593220338983,22,7,22,7
95,7,8,7,1,21,0.0059659481048583984,0.05953181186496698,22,7,22,7
96,7,8,7,1,22,0.005122184753417969,5.551115123125783e-17,22,7,22,7
97,7,8,7,2,1,0.0018036365509033203,0.8010958904109589,15,5,13,6
98,7,8,7,2,2,0.0020360946655273438,0.8,15,5,13,6
99,7,8,7,2,3,0.0009999275207519531,0.45753424657534253,15,5,13,6
100,7,8,7,2,4,0.002000093460083008,0.526027397260274,15,5,13,6
101,7,8,7,2,5,0.0024557113647460938,0.3173553719008265,15,5,13,6
102,7,8,7,2,6,0.0015447139739990234,0.3166632590472297,15,5,13,6
103,7,8,7,2,7,0.0022058486938476562,0.2027397260273972,15,5,13,6
104,7,8,7,2,8,0.0019998550415039062,0.27693707191780825,15,5,13,6
105,7,8,7,2,9,0.0027360916137695312,0.31342465753424664,15,5,13,6
106,7,8,7,2,10,0.002645730972290039,0.18771343060880202,15,5,13,6
107,7,8,7,2,11,0.0,0.30027397260273975,15,5,13,6
108,7,8,7,2,12,0.005239725112915039,0.08676311864002556,15,5,13,6
109,7,8,7,2,13,0.0040090084075927734,0.12202052413688025,15,5,13,6
110,7,8,7,2,14,0.0036687850952148438,0.05835577994975333,15,5,13,6
111,7,8,7,2,15,0.0010051727294921875,5.551115123125783e-17,15,5,13,6
112,7,8,8,1,1,0.002019166946411133,0.8010958904109589,14,5,14,5
113,7,8,8,1,2,0.0020508766174316406,0.45753424657534253,14,5,14,5
114,7,8,8,1,3,0.0019996166229248047,0.526027397260274,14,5,14,5
115,7,8,8,1,4,0.002000093460083008,0.3173553719008265,14,5,14,5
116,7,8,8,1,5,0.0019998550415039062,0.3166632590472297,14,5,14,5
117,7,8,8,1,6,0.002000093460083008,0.2027397260273972,14,5,14,5
118,7,8,8,1,7,0.0019998550415039062,0.3221917808219178,14,5,14,5
119,7,8,8,1,8,0.003000020980834961,0.26049871575342465,14,5,14,5
120,7,8,8,1,9,0.002405405044555664,0.30027397260273975,14,5,14,5
121,7,8,8,1,10,0.0022377967834472656,0.16298307942600046,14,5,14,5
122,7,8,8,1,11,0.0038611888885498047,0.11997492331084911,14,5,14,5
123,7,8,8,1,12,0.004008769989013672,0.0448817345304629,14,5,14,5
124,7,8,8,1,13,0.004773139953613281,0.07170667201386244,14,5,14,5
125,7,8,8,1,14,0.0040340423583984375,1.1102230246251565e-16,14,5,14,5
126,7,8,8,2,1,0.0010013580322265625,0.0,1,1,2,1
127,7,8,9,1,1,0.002003192901611328,0.8010958904109589,7,3,6,4
128,7,8,9,1,2,0.0019998550415039062,0.45753424657534253,7,3,6,4
129,7,8,9,1,3,0.0010001659393310547,0.526027397260274,7,3,6,4
130,7,8,9,1,4,0.0019998550415039062,0.3173553719008265,7,3,6,4
131,7,8,9,1,5,0.002000093460083008,0.3166632590472297,7,3,6,4
132,7,8,9,1,6,0.0019998550415039062,0.2027397260273972,7,3,6,4
133,7,8,9,1,7,0.002453327178955078,0.0,7,3,6,4
134,7,8,9,2,1,0.0014481544494628906,0.8010958904109589,3,1,3,3
135,7,8,9,2,2,0.0020372867584228516,0.45753424657534253,3,1,3,3
136,7,8,9,2,3,0.001001596450805664,0.0,3,1,3,3
137,7,8,10,1,1,0.0,0.8010958904109589,13,5,14,5
138,7,8,10,1,2,0.0,0.45753424657534253,13,5,14,5
139,7,8,10,1,3,0.0,0.526027397260274,13,5,14,5
140,7,8,10,1,4,0.0,0.3173553719008265,13,5,14,5
141,7,8,10,1,5,0.0,0.23259178403237746,13,5,14,5
142,7,8,10,1,6,0.015655040740966797,0.3221917808219178,13,5,14,5
143,7,8,10,1,7,0.0,0.26049871575342465,13,5,14,5
144,7,8,10,1,8,0.004607439041137695,0.30027397260273975,13,5,14,5
145,7,8,10,1,9,0.00400853157043457,0.13002344744467542,13,5,14,5
146,7,8,10,1,10,0.0020041465759277344,0.22932473811442397,13,5,14,5
147,7,8,10,1,11,0.004008054733276367,0.21832669322709164,13,5,14,5
148,7,8,10,1,12,0.0010039806365966797,0.21799890410958905,13,5,14,5
149,7,8,10,1,13,0.0,0.0,13,5,14,5
150,7,8,10,2,1,0.0015513896942138672,0.0,1,1,1,1
151,7,9,7,1,1,0.008809328079223633,0.8027397260273972,25,7,25,8
152,7,9,7,1,2,0.0008492469787597656,0.44931506849315067,25,7,25,8
153,7,9,7,1,3,0.0,0.5194520547945205,25,7,25,8
154,7,9,7,1,4,0.0,0.31495016611295684,25,7,25,8
155,7,9,7,1,5,0.0,0.2311748701459312,25,7,25,8
156,7,9,7,1,6,0.009709358215332031,0.32000000000000006,25,7,25,8
157,7,9,7,1,7,0.00200653076171875,0.2285714285714286,25,7,25,8
158,7,9,7,1,8,0.003021240234375,0.2818140849100469,25,7,25,8
159,7,9,7,1,9,0.0030138492584228516,0.22063492063492068,25,7,25,8
160,7,9,7,1,10,0.0030221939086914062,0.21979301067889204,25,7,25,8
161,7,9,7,1,11,0.0030252933502197266,0.10435712291691834,25,7,25,8
162,7,9,7,1,12,0.0036346912384033203,0.10416839524284854,25,7,25,8
163,7,9,7,1,13,0.004029989242553711,0.09216725184460392,25,7,25,8
164,7,9,7,1,14,0.0030248165130615234,0.19203147770329362,25,7,25,8
165,7,9,7,1,15,0.005084037780761719,0.10036719856621168,25,7,25,8
166,7,9,7,1,16,0.0030536651611328125,0.09501510363740145,25,7,25,8
167,7,9,7,1,17,0.0,0.15872750104646308,25,7,25,8
168,7,9,7,1,18,0.0,0.15829129996173524,25,7,25,8
169,7,9,7,1,19,0.0,0.1548591809992773,25,7,25,8
170,7,9,7,1,20,0.015681982040405273,0.15444395418927662,25,7,25,8
171,7,9,7,1,21,0.0,0.02925551347690583,25,7,25,8
172,7,9,7,1,22,0.0,0.16796536796536804,25,7,25,8
173,7,9,7,1,23,0.015917062759399414,0.040847013092704776,25,7,25,8
174,7,9,7,1,24,0.0,0.06520199755837147,25,7,25,8
175,7,9,7,1,25,0.016039133071899414,5.551115123125783e-17,25,7,25,8
176,7,9,7,2,1,0.0020008087158203125,0.8027397260273972,13,5,14,5
177,7,9,7,2,2,0.002000093460083008,0.44931506849315067,13,5,14,5
