,num_timesteps,num_defenders,num_clusters,dims,defense_time_threshold,defender_utility,support,runtime
421,9,3,11,10,2,-0.2566917928119568,5,0.01601719856262207
422,9,3,11,10,1,-0.26264867430327243,6,0.01653265953063965
423,9,3,11,10,2,-0.27059152843929485,5,0.015642881393432617
424,9,3,12,10,1,-0.22638152005945886,6,0.013504981994628906
425,9,3,12,10,2,-0.22638152005945886,6,0.016541004180908203
426,9,3,12,10,1,-0.21678355607197,6,0.019016265869140625
427,9,3,12,10,2,-0.21678355607197,6,0.019089221954345703
428,9,3,12,10,1,-0.22479351966573413,6,0.018518447875976562
429,9,3,12,10,2,-0.2658961246904454,4,0.010517597198486328
430,9,3,12,10,1,-0.21677783802316944,6,0.013063669204711914
431,9,3,12,10,2,-0.27113702623906705,4,0.018021345138549805
432,10,1,7,10,1,-0.5109827594175502,3,0.007658720016479492
433,10,1,7,10,2,-0.5109827594175502,3,0.0075092315673828125
434,10,1,7,10,1,-0.420216155702044,4,0.007338762283325195
435,10,1,7,10,2,-0.420216155702044,4,0.00790858268737793
436,10,1,7,10,1,-0.5433835292520426,3,0.00750422477722168
437,10,1,7,10,2,-0.5433835292520426,3,0.008543014526367188
438,10,1,7,10,1,-0.43289105864648164,4,0.008504629135131836
439,10,1,7,10,2,-0.43289105864648164,4,0.007503986358642578
440,10,1,8,10,1,-0.5062107321301194,3,0.009610652923583984
441,10,1,8,10,2,-0.5062107321301194,3,0.009516716003417969
442,10,1,8,10,1,-0.5347412318094311,3,0.008508682250976562
443,10,1,8,10,2,-0.5347412318094311,3,0.009505033493041992
444,10,1,8,10,1,-0.5279384558534381,3,0.009006023406982422
445,10,1,8,10,2,-0.5279384558534381,3,0.00950932502746582
446,10,1,8,10,1,-0.505785430157202,3,0.00903177261352539
447,10,1,8,10,2,-0.505785430157202,3,0.009510040283203125
448,10,1,9,10,1,-0.502697440062158,3,0.011523723602294922
449,10,1,9,10,2,-0.502697440062158,3,0.010617494583129883
450,10,1,9,10,1,-0.5309392408600917,3,0.011505365371704102
451,10,1,9,10,2,-0.5309392408600917,3,0.010519027709960938
452,10,1,9,10,1,-0.5241889433548164,3,0.010601282119750977
453,10,1,9,10,2,-0.5241889433548164,3,0.010577678680419922
454,10,1,9,10,1,-0.5022595137731136,3,0.008504152297973633
455,10,1,9,10,2,-0.5022595137731136,3,0.010449409484863281
456,10,1,10,10,1,-0.47235283434720654,4,0.012995719909667969
457,10,1,10,10,2,-0.47235283434720654,4,0.012512445449829102
458,10,1,10,10,1,-0.46533993592036665,4,0.012647390365600586
459,10,1,10,10,2,-0.46533993592036665,4,0.01302337646484375
460,10,1,10,10,1,-0.47341042287713564,4,0.0075054168701171875
461,10,1,10,10,2,-0.47341042287713564,4,0.012505054473876953
462,10,1,10,10,1,-0.455851453242853,4,0.012512683868408203
463,10,1,10,10,2,-0.455851453242853,4,0.013029336929321289
464,10,1,11,10,1,-0.4278137856782717,4,0.012505769729614258
465,10,1,11,10,2,-0.4278137856782717,4,0.012510061264038086
466,10,1,11,10,1,-0.5400167787012258,3,0.014505386352539062
467,10,1,11,10,2,-0.5400167787012258,3,0.015541553497314453
468,10,1,11,10,1,-0.4301148515025393,4,0.015166759490966797
469,10,1,11,10,2,-0.4301148515025393,4,0.015012979507446289
470,10,1,11,10,1,-0.5517574473206547,3,0.014323949813842773
471,10,1,11,10,2,-0.5517574473206547,3,0.014648914337158203
472,10,1,12,10,1,-0.5158283864649198,3,0.014553070068359375
473,10,1,12,10,2,-0.5158283864649198,3,0.015102624893188477
474,10,1,12,10,1,-0.5340616171447686,3,0.016695737838745117
475,10,1,12,10,2,-0.5340616171447686,3,0.016954660415649414
476,10,1,12,10,1,-0.5253223199045085,3,0.016625642776489258
477,10,1,12,10,2,-0.5253223199045085,3,0.01690077781677246
478,10,1,12,10,1,-0.532374692098152,3,0.016937971115112305
479,10,1,12,10,2,-0.532374692098152,3,0.0165097713470459
480,10,2,7,10,1,-0.33417600978488876,5,0.008505582809448242
481,10,2,7,10,2,-0.33417600978488876,5,0.008505821228027344
482,10,2,7,10,1,-0.31868383402562767,5,0.009521722793579102
483,10,2,7,10,2,-0.31868383402562767,5,0.007853507995605469
484,10,2,7,10,1,-0.3115985616022585,5,0.00800180435180664
485,10,2,7,10,2,-0.3115985616022585,5,0.008504629135131836
486,10,2,7,10,1,-0.3139042305463879,5,0.007503986358642578
487,10,2,7,10,2,-0.3139042305463879,5,0.008604764938354492
488,10,2,8,10,1,-0.319507908472377,5,0.010504961013793945
489,10,2,8,10,2,-0.319507908472377,5,0.00980997085571289
490,10,2,8,10,1,-0.3146838490541832,5,0.010509729385375977
491,10,2,8,10,2,-0.3146838490541832,5,0.01051020622253418
492,10,2,8,10,1,-0.3261390680115843,5,0.009505510330200195
493,10,2,8,10,2,-0.3261390680115843,5,0.01051020622253418
494,10,2,8,10,1,-0.31444487872280874,5,0.0075054168701171875
495,10,2,8,10,2,-0.31444487872280874,5,0.010009288787841797
496,10,2,9,10,1,-0.32450719178246756,5,0.01178431510925293
497,10,2,9,10,2,-0.32450719178246756,5,0.011665105819702148
498,10,2,9,10,1,-0.3106424445343652,5,0.012538671493530273
499,10,2,9,10,2,-0.3106424445343652,5,0.012606620788574219
500,10,2,9,10,1,-0.32198583749374526,5,0.006514072418212891
501,10,2,9,10,2,-0.32198583749374526,5,0.011963367462158203
502,10,2,9,10,1,-0.31038395899378135,5,0.011393547058105469
503,10,2,9,10,2,-0.31038395899378135,5,0.012402057647705078
504,10,2,10,10,1,-0.3902566423068893,6,0.013637065887451172
505,10,2,10,10,2,-0.3902566423068893,6,0.013887643814086914
506,10,2,10,10,1,-0.37436842598391196,6,0.014227628707885742
507,10,2,10,10,2,-0.37436842598391196,6,0.014355182647705078
508,10,2,10,10,1,-0.38522903622363247,6,0.013505220413208008
509,10,2,10,10,2,-0.38522903622363247,6,0.014528989791870117
510,10,2,10,10,1,-0.37600468374986784,6,0.01401829719543457
511,10,2,10,10,2,-0.37600468374986784,6,0.014967679977416992
512,10,2,11,10,1,-0.31719393884080826,5,0.013923406600952148
513,10,2,11,10,2,-0.31719393884080826,5,0.01451873779296875
514,10,2,11,10,1,-0.3221213811415713,5,0.016482114791870117
515,10,2,11,10,2,-0.3221213811415713,5,0.016440629959106445
516,10,2,11,10,1,-0.31668141192430155,5,0.015439510345458984
517,10,2,11,10,2,-0.31668141192430155,5,0.01646280288696289
518,10,2,11,10,1,-0.3544755190916242,4,0.01600956916809082
519,10,2,11,10,2,-0.3544755190916242,4,0.016013383865356445
520,10,2,12,10,1,-0.31776857608639736,4,0.015508651733398438
521,10,2,12,10,2,-0.31776857608639736,4,0.015512228012084961
522,10,2,12,10,1,-0.33050467714517207,4,0.018512725830078125
523,10,2,12,10,2,-0.33050467714517207,4,0.01732468605041504
524,10,2,12,10,1,-0.3183643595624714,4,0.018125295639038086
525,10,2,12,10,2,-0.3183643595624714,4,0.018433332443237305
526,10,2,12,10,1,-0.3393938554810195,4,0.01808309555053711
527,10,2,12,10,2,-0.3393938554810195,4,0.017873525619506836
528,10,3,7,10,1,-0.2635233848326669,7,0.008001565933227539
529,10,3,7,10,2,-0.2635233848326669,7,0.008372306823730469
530,10,3,7,10,1,-0.25002169732718194,6,0.008505105972290039
531,10,3,7,10,2,-0.25002169732718194,6,0.008642196655273438
532,10,3,7,10,1,-0.24827219311590487,6,0.008517980575561523
533,10,3,7,10,2,-0.24827219311590487,6,0.008508920669555664
534,10,3,7,10,1,-0.24934767605751637,6,0.008505105972290039
535,10,3,7,10,2,-0.24934767605751637,6,0.00937962532043457
536,10,3,8,10,1,-0.2375232467383384,8,0.010247945785522461
537,10,3,8,10,2,-0.2375232467383384,8,0.009650468826293945
538,10,3,8,10,1,-0.22700428919556248,8,0.009577751159667969
539,10,3,8,10,2,-0.22700428919556248,8,0.010505199432373047
540,10,3,8,10,1,-0.2266409900632273,8,0.008018732070922852
541,10,3,8,10,2,-0.2266409900632273,8,0.010505437850952148
542,10,3,8,10,1,-0.22815605207305056,7,0.010691404342651367
543,10,3,8,10,2,-0.22815605207305056,7,0.011148691177368164
544,10,3,9,10,1,-0.23395677167361875,7,0.013118267059326172
545,10,3,9,10,2,-0.23395677167361875,7,0.007504940032958984
546,10,3,9,10,1,-0.22333471089647375,7,0.012013912200927734
547,10,3,9,10,2,-0.22333471089647375,7,0.01274728775024414
548,10,3,9,10,1,-0.22176603059778846,7,0.012254953384399414
549,10,3,9,10,2,-0.22176603059778846,7,0.01201629638671875
550,10,3,9,10,1,-0.22680707437842978,7,0.0128173828125
551,10,3,9,10,2,-0.22680707437842978,7,0.013160943984985352
552,10,3,10,10,1,-0.29148806522231496,8,0.014227628707885742
553,10,3,10,10,2,-0.29148806522231496,8,0.015206575393676758
554,10,3,10,10,1,-0.29097079804279824,8,0.0150146484375
555,10,3,10,10,2,-0.29097079804279824,8,0.015804529190063477
556,10,3,10,10,1,-0.2832363491519271,8,0.015113353729248047
557,10,3,10,10,2,-0.2832363491519271,8,0.014023780822753906
558,10,3,10,10,1,-0.29143618889379297,8,0.01379084587097168
559,10,3,10,10,2,-0.29143618889379297,8,0.015023231506347656
560,10,3,11,10,1,-0.2463083396434734,6,0.0142364501953125
561,10,3,11,10,2,-0.2463083396434734,6,0.014870882034301758
562,10,3,11,10,1,-0.25240400964025755,6,0.016523361206054688
563,10,3,11,10,2,-0.25240400964025755,6,0.017205476760864258
564,10,3,11,10,1,-0.24603499726205286,6,0.01717233657836914
565,10,3,11,10,2,-0.24603499726205286,6,0.01673436164855957
566,10,3,11,10,1,-0.26264867430327243,6,0.01655268669128418
567,10,3,11,10,2,-0.26264867430327243,6,0.016135215759277344
568,10,3,12,10,1,-0.22638152005945886,6,0.01679062843322754
569,10,3,12,10,2,-0.22638152005945886,6,0.01617288589477539
570,10,3,12,10,1,-0.21678355607197,6,0.019015789031982422
571,10,3,12,10,2,-0.21678355607197,6,0.018512248992919922
572,10,3,12,10,1,-0.22479351966573413,6,0.01962876319885254
573,10,3,12,10,2,-0.22479351966573413,6,0.019021034240722656
574,10,3,12,10,1,-0.21677783802316944,6,0.019015789031982422
575,10,3,12,10,2,-0.21677783802316944,6,0.019369125366210938
576,11,1,7,10,1,-0.5109827594175502,3,0.007505178451538086
577,11,1,7,10,2,-0.5109827594175502,3,0.00850534439086914
578,11,1,7,10,1,-0.420216155702044,4,0.005962848663330078
579,11,1,7,10,2,-0.420216155702044,4,0.006297588348388672
580,11,1,7,10,1,-0.5433835292520426,3,0.007568836212158203
581,11,1,7,10,2,-0.5433835292520426,3,0.008222103118896484
582,11,1,7,10,1,-0.43289105864648164,4,0.007510185241699219
583,11,1,7,10,2,-0.43289105864648164,4,0.007918357849121094
584,11,1,8,10,1,-0.5062107321301194,3,0.009510040283203125
585,11,1,8,10,2,-0.5062107321301194,3,0.009521961212158203
586,11,1,8,10,1,-0.5347412318094311,3,0.010005474090576172
587,11,1,8,10,2,-0.5347412318094311,3,0.008504629135131836
588,11,1,8,10,1,-0.5279384558534381,3,0.009511232376098633
589,11,1,8,10,2,-0.5279384558534381,3,0.009505033493041992
590,11,1,8,10,1,-0.505785430157202,3,0.009505271911621094
591,11,1,8,10,2,-0.505785430157202,3,0.008001089096069336
592,11,1,9,10,1,-0.502697440062158,3,0.010788679122924805
593,11,1,9,10,2,-0.502697440062158,3,0.010683059692382812
594,11,1,9,10,1,-0.5309392408600917,3,0.012291431427001953
595,11,1,9,10,2,-0.5309392408600917,3,0.010510444641113281
596,11,1,9,10,1,-0.5241889433548164,3,0.010123729705810547
597,11,1,9,10,2,-0.5241889433548164,3,0.010653972625732422
598,11,1,9,10,1,-0.5022595137731136,3,0.010505199432373047
599,11,1,9,10,2,-0.5022595137731136,3,0.008090019226074219
600,11,1,10,10,1,-0.47235283434720654,4,0.012505531311035156
601,11,1,10,10,2,-0.47235283434720654,4,0.012615680694580078
602,11,1,10,10,1,-0.46533993592036665,4,0.012668371200561523
603,11,1,10,10,2,-0.46533993592036665,4,0.007511615753173828
604,11,1,10,10,1,-0.47341042287713564,4,0.012505531311035156
605,11,1,10,10,2,-0.47341042287713564,4,0.012907028198242188
606,11,1,10,10,1,-0.455851453242853,4,0.00947713851928711
607,11,1,10,10,2,-0.455851453242853,4,0.011012077331542969
608,11,1,11,10,1,-0.4278137856782717,4,0.012660026550292969
609,11,1,11,10,2,-0.4278137856782717,4,0.012251615524291992
610,11,1,11,10,1,-0.5400167787012258,3,0.013658285140991211
611,11,1,11,10,2,-0.5400167787012258,3,0.014664888381958008
612,11,1,11,10,1,-0.4301148515025393,4,0.015050649642944336
613,11,1,11,10,2,-0.4301148515025393,4,0.015575885772705078
614,11,1,11,10,1,-0.5517574473206547,3,0.014014244079589844
615,11,1,11,10,2,-0.5517574473206547,3,0.014022350311279297
616,11,1,12,10,1,-0.5158283864649198,3,0.015100717544555664
617,11,1,12,10,2,-0.5158283864649198,3,0.014551877975463867
618,11,1,12,10,1,-0.5340616171447686,3,0.017014026641845703
619,11,1,12,10,2,-0.5340616171447686,3,0.016401052474975586
620,11,1,12,10,1,-0.5253223199045085,3,0.016649484634399414
621,11,1,12,10,2,-0.5253223199045085,3,0.01611804962158203
622,11,1,12,10,1,-0.532374692098152,3,0.017113924026489258
623,11,1,12,10,2,-0.532374692098152,3,0.016089200973510742
624,11,2,7,10,1,-0.33417600978488876,5,0.008643627166748047
625,11,2,7,10,2,-0.33417600978488876,5,0.008503913879394531
626,11,2,7,10,1,-0.31868383402562767,5,0.008509159088134766
627,11,2,7,10,2,-0.31868383402562767,5,0.008504629135131836
628,11,2,7,10,1,-0.3115985616022585,5,0.008577108383178711
629,11,2,7,10,2,-0.3115985616022585,5,0.0060825347900390625
630,11,2,7,10,1,-0.3139042305463879,5,0.009016990661621094
631,11,2,7,10,2,-0.3139042305463879,5,0.008001089096069336
632,11,2,8,10,1,-0.319507908472377,5,0.010210990905761719
633,11,2,8,10,2,-0.319507908472377,5,0.01050567626953125
634,11,2,8,10,1,-0.3146838490541832,5,0.010692358016967773
635,11,2,8,10,2,-0.3146838490541832,5,0.008184432983398438
636,11,2,8,10,1,-0.3261390680115843,5,0.011758804321289062
637,11,2,8,10,2,-0.3261390680115843,5,0.009708166122436523
638,11,2,8,10,1,-0.31444487872280874,5,0.010593414306640625
639,11,2,8,10,2,-0.31444487872280874,5,0.008112907409667969
640,11,2,9,10,1,-0.32450719178246756,5,0.012227535247802734
641,11,2,9,10,2,-0.32450719178246756,5,0.011994600296020508
642,11,2,9,10,1,-0.3106424445343652,5,0.011818885803222656
643,11,2,9,10,2,-0.3106424445343652,5,0.012727499008178711
644,11,2,9,10,1,-0.32198583749374526,5,0.01161503791809082
645,11,2,9,10,2,-0.32198583749374526,5,0.013014793395996094
646,11,2,9,10,1,-0.31038395899378135,5,0.011648416519165039
647,11,2,9,10,2,-0.31038395899378135,5,0.011516571044921875
648,11,2,10,10,1,-0.3902566423068893,6,0.013525009155273438
649,11,2,10,10,2,-0.3902566423068893,6,0.013509988784790039
650,11,2,10,10,1,-0.37436842598391196,6,0.014015436172485352
651,11,2,10,10,2,-0.37436842598391196,6,0.009522676467895508
652,11,2,10,10,1,-0.38522903622363247,6,0.014018058776855469
653,11,2,10,10,2,-0.38522903622363247,6,0.014632701873779297
654,11,2,10,10,1,-0.37600468374986784,6,0.013689279556274414
655,11,2,10,10,2,-0.37600468374986784,6,0.013960123062133789
656,11,2,11,10,1,-0.31719393884080826,5,0.014037370681762695
657,11,2,11,10,2,-0.31719393884080826,5,0.01452779769897461
658,11,2,11,10,1,-0.3221213811415713,5,0.016164779663085938
659,11,2,11,10,2,-0.3221213811415713,5,0.015723705291748047
660,11,2,11,10,1,-0.31668141192430155,5,0.015047073364257812
661,11,2,11,10,2,-0.31668141192430155,5,0.015865802764892578
662,11,2,11,10,1,-0.3544755190916242,4,0.016129732131958008
663,11,2,11,10,2,-0.3544755190916242,4,0.015016555786132812
664,11,2,12,10,1,-0.31776857608639736,4,0.016092538833618164
665,11,2,12,10,2,-0.31776857608639736,4,0.015508651733398438
666,11,2,12,10,1,-0.33050467714517207,4,0.0183107852935791
667,11,2,12,10,2,-0.33050467714517207,4,0.017801523208618164
668,11,2,12,10,1,-0.3183643595624714,4,0.010509252548217773
669,11,2,12,10,2,-0.3183643595624714,4,0.013834238052368164
670,11,2,12,10,1,-0.3393938554810195,4,0.018054962158203125
671,11,2,12,10,2,-0.3393938554810195,4,0.018171310424804688
672,11,3,7,10,1,-0.2635233848326669,7,0.009969949722290039
673,11,3,7,10,2,-0.2635233848326669,7,0.009008407592773438
674,11,3,7,10,1,-0.25002169732718194,6,0.008513927459716797
675,11,3,7,10,2,-0.25002169732718194,6,0.009525775909423828
676,11,3,7,10,1,-0.24827219311590487,6,0.009132623672485352
677,11,3,7,10,2,-0.24827219311590487,6,0.008585691452026367
678,11,3,7,10,1,-0.24934767605751637,6,0.009505510330200195
679,11,3,7,10,2,-0.24934767605751637,6,0.008007049560546875
680,11,3,8,10,1,-0.2375232467383384,8,0.010658025741577148
681,11,3,8,10,2,-0.2375232467383384,8,0.010589361190795898
682,11,3,8,10,1,-0.22700428919556248,8,0.010509490966796875
683,11,3,8,10,2,-0.22700428919556248,8,0.010509252548217773
684,11,3,8,10,1,-0.2266409900632273,8,0.00651097297668457
685,11,3,8,10,2,-0.2266409900632273,8,0.010597467422485352
686,11,3,8,10,1,-0.22815605207305056,7,0.010511398315429688
687,11,3,8,10,2,-0.22815605207305056,7,0.01011800765991211
688,11,3,9,10,1,-0.23395677167361875,7,0.013031721115112305
689,11,3,9,10,2,-0.23395677167361875,7,0.013509273529052734
690,11,3,9,10,1,-0.22333471089647375,7,0.012895345687866211
691,11,3,9,10,2,-0.22333471089647375,7,0.012729406356811523
692,11,3,9,10,1,-0.22176603059778846,7,0.012512683868408203
693,11,3,9,10,2,-0.22176603059778846,7,0.012733936309814453
694,11,3,9,10,1,-0.22680707437842978,7,0.012719869613647461
695,11,3,9,10,2,-0.22680707437842978,7,0.013097286224365234
696,11,3,10,10,1,-0.29148806522231496,8,0.015240192413330078
697,11,3,10,10,2,-0.29148806522231496,8,0.014186382293701172
698,11,3,10,10,1,-0.29097079804279824,8,0.014907121658325195
699,11,3,10,10,2,-0.29097079804279824,8,0.015269994735717773
700,11,3,10,10,1,-0.2832363491519271,8,0.010620594024658203
701,11,3,10,10,2,-0.2832363491519271,8,0.015016555786132812
702,11,3,10,10,1,-0.29143618889379297,8,0.014526844024658203
703,11,3,10,10,2,-0.29143618889379297,8,0.015476703643798828
704,11,3,11,10,1,-0.2463083396434734,6,0.014134645462036133
705,11,3,11,10,2,-0.2463083396434734,6,0.01502084732055664
706,11,3,11,10,1,-0.25240400964025755,6,0.013013601303100586
707,11,3,11,10,2,-0.25240400964025755,6,0.016510486602783203
708,11,3,11,10,1,-0.24603499726205286,6,0.016008853912353516
709,11,3,11,10,2,-0.24603499726205286,6,0.016115188598632812
710,11,3,11,10,1,-0.26264867430327243,6,0.016017675399780273
711,11,3,11,10,2,-0.26264867430327243,6,0.017415523529052734
712,11,3,12,10,1,-0.22638152005945886,6,0.016878366470336914
713,11,3,12,10,2,-0.22638152005945886,6,0.017620325088500977
714,11,3,12,10,1,-0.21678355607197,6,0.02003645896911621
715,11,3,12,10,2,-0.21678355607197,6,0.01927328109741211
716,11,3,12,10,1,-0.22479351966573413,6,0.018747329711914062
717,11,3,12,10,2,-0.22479351966573413,6,0.013622045516967773
718,11,3,12,10,1,-0.21677783802316944,6,0.01922893524169922
719,11,3,12,10,2,-0.21677783802316944,6,0.0190889835357666
