,num_timesteps,num_defenders,num_clusters,dims,defense_time_threshold,defender_utility,support,runtime
361,10,3,8,10,2,-0.13635040269832596,8,3.3922998905181885
362,10,3,8,10,1,-0.11251872609418061,8,4.100207328796387
363,10,3,8,10,2,-0.14739536092899977,8,0.7507824897766113
364,10,3,8,10,1,-0.1227426116333553,8,0.9839162826538086
365,10,3,8,10,2,-0.1730030844018099,8,0.34042859077453613
366,10,3,8,10,1,-0.12216742329820733,8,1.3110604286193848
367,10,3,8,10,2,-0.14534798306369195,8,0.4529910087585449
368,10,3,9,10,1,-0.11128946314321833,8,84.67406845092773
369,10,3,9,10,2,-0.11330671591948953,8,7.876354217529297
370,10,3,9,10,1,-0.11154669853658458,7,10.960822582244873
371,10,3,9,10,2,-0.131124486836635,8,1.6054589748382568
372,10,3,9,10,1,-0.10910071120132775,8,1.9929919242858887
373,10,3,9,10,2,-0.1551919463332194,7,0.6245167255401611
374,10,3,9,10,1,-0.11323484267201978,8,2.0426549911499023
375,10,3,9,10,2,-0.13222776892672333,8,0.920950174331665
376,10,3,10,10,1,-0.11761008995084012,9,298.0457909107208
377,10,3,10,10,2,-0.1291811246362373,9,18.218254566192627
378,10,3,10,10,1,-0.11936663493022014,9,15.209665536880493
379,10,3,10,10,2,-0.16851549098203372,8,2.462772846221924
380,10,3,10,10,1,-0.1370312260472046,9,3.898085355758667
381,10,3,10,10,2,-0.1964728074379019,9,1.324556827545166
382,10,3,10,10,1,-0.1418804770665562,9,3.845679998397827
383,10,3,10,10,2,-0.1662695595822361,9,1.939436912536621
